id_aluno,ano_referencia,ano_seguinte,evadiu
7,2023,2024,False
285,2023,2024,True
566,2023,2024,True
1043,2023,2024,False
423,2023,2024,False
841,2023,2024,False
718,2023,2024,False
1112,2023,2024,False
804,2023,2024,True
600,2023,2024,False
613,2023,2024,False
795,2023,2024,False
357,2023,2024,False
115,2023,2024,False
1261,2023,2024,False
413,2023,2024,True
1100,2023,2024,False
734,2023,2024,True
955,2023,2024,False
1156,2023,2024,False
183,2023,2024,False
892,2023,2024,False
1221,2023,2024,False
1202,2023,2024,True
586,2023,2024,False
270,2023,2024,False
945,2023,2024,False
45,2023,2024,False
1192,2023,2024,True
1012,2023,2024,False
893,2023,2024,False
975,2023,2024,False
410,2023,2024,True
638,2023,2024,False
602,2023,2024,False
875,2023,2024,True
1053,2023,2024,True
496,2023,2024,False
778,2023,2024,False
862,2023,2024,False
469,2023,2024,False
882,2023,2024,True
1176,2023,2024,False
609,2023,2024,True
166,2023,2024,False
1255,2023,2024,False
901,2023,2024,True
680,2023,2024,False
996,2023,2024,True
299,2023,2024,False
739,2023,2024,True
805,2023,2024,False
419,2023,2024,False
1049,2023,2024,False
1011,2023,2024,True
802,2023,2024,False
416,2023,2024,False
32,2023,2024,True
590,2023,2024,False
922,2023,2024,False
999,2023,2024,True
143,2023,2024,False
367,2023,2024,False
524,2023,2024,False
933,2023,2024,True
896,2023,2024,False
1024,2023,2024,False
1082,2023,2024,False
1233,2023,2024,False
900,2023,2024,False
1244,2023,2024,False
1073,2023,2024,False
112,2023,2024,False
696,2023,2024,False
547,2023,2024,False
1063,2023,2024,False
699,2023,2024,False
1054,2023,2024,False
271,2023,2024,False
1141,2023,2024,False
25,2023,2024,False
1128,2023,2024,True
461,2023,2024,False
1101,2023,2024,True
1195,2023,2024,False
107,2023,2024,False
829,2023,2024,False
982,2023,2024,False
291,2023,2024,False
866,2023,2024,True
603,2023,2024,False
1157,2023,2024,False
1207,2023,2024,False
302,2023,2024,True
576,2023,2024,False
594,2023,2024,False
1052,2023,2024,False
1180,2023,2024,True
958,2023,2024,False
246,2023,2024,False
190,2023,2024,True
500,2023,2024,False
313,2023,2024,False
1121,2023,2024,False
1080,2023,2024,True
164,2023,2024,False
1033,2023,2024,True
1034,2023,2024,False
770,2023,2024,False
1150,2023,2024,False
514,2023,2024,False
516,2023,2024,False
1044,2023,2024,False
1070,2023,2024,False
713,2023,2024,False
1252,2023,2024,False
1197,2023,2024,True
816,2023,2024,False
961,2023,2024,False
436,2023,2024,True
189,2023,2024,False
205,2023,2024,True
1061,2023,2024,False
368,2023,2024,False
733,2023,2024,False
942,2023,2024,True
555,2023,2024,False
1188,2023,2024,False
636,2023,2024,False
808,2023,2024,False
789,2023,2024,False
867,2023,2024,False
710,2023,2024,False
531,2023,2024,False
89,2023,2024,True
619,2023,2024,True
546,2023,2024,False
486,2023,2024,True
774,2023,2024,False
360,2023,2024,False
755,2023,2024,False
1123,2023,2024,True
763,2023,2024,False
827,2023,2024,False
910,2023,2024,False
1002,2023,2024,False
606,2023,2024,False
932,2023,2024,True
819,2023,2024,False
773,2023,2024,False
476,2023,2024,False
365,2023,2024,False
538,2023,2024,False
1031,2023,2024,False
1095,2023,2024,False
914,2023,2024,True
425,2023,2024,False
766,2023,2024,True
62,2023,2024,False
640,2023,2024,True
106,2023,2024,False
1217,2023,2024,True
560,2023,2024,True
854,2023,2024,False
940,2023,2024,True
1010,2023,2024,True
1025,2023,2024,False
87,2023,2024,False
913,2023,2024,True
399,2023,2024,True
193,2023,2024,False
1251,2023,2024,False
1019,2023,2024,False
1259,2023,2024,False
418,2023,2024,False
56,2023,2024,False
944,2023,2024,False
397,2023,2024,False
195,2023,2024,False
1118,2023,2024,False
880,2023,2024,False
71,2023,2024,True
364,2023,2024,False
989,2023,2024,False
936,2023,2024,True
1158,2023,2024,True
1042,2023,2024,True
1253,2023,2024,False
551,2023,2024,True
937,2023,2024,False
1179,2023,2024,True
440,2023,2024,True
346,2023,2024,False
450,2023,2024,False
1269,2023,2024,False
925,2023,2024,False
322,2023,2024,True
522,2023,2024,False
740,2023,2024,False
1235,2023,2024,False
421,2023,2024,False
200,2023,2024,True
1185,2023,2024,True
768,2023,2024,False
1174,2023,2024,False
197,2023,2024,False
432,2023,2024,False
947,2023,2024,False
894,2023,2024,False
390,2023,2024,False
777,2023,2024,False
168,2023,2024,True
642,2023,2024,False
881,2023,2024,True
92,2023,2024,False
1236,2023,2024,False
1143,2023,2024,False
125,2023,2024,False
652,2023,2024,False
701,2023,2024,True
835,2023,2024,True
220,2023,2024,False
686,2023,2024,False
645,2023,2024,False
133,2023,2024,True
644,2023,2024,True
973,2023,2024,False
904,2023,2024,False
1204,2023,2024,True
981,2023,2024,False
464,2023,2024,False
48,2023,2024,False
812,2023,2024,True
1199,2023,2024,False
1186,2023,2024,True
1169,2023,2024,False
919,2023,2024,False
1058,2023,2024,False
1241,2023,2024,False
1203,2023,2024,False
458,2023,2024,False
1088,2023,2024,True
1107,2023,2024,False
1167,2023,2024,True
834,2023,2024,False
717,2023,2024,True
1248,2023,2024,False
404,2023,2024,False
1105,2023,2024,True
1023,2023,2024,False
12,2023,2024,False
57,2023,2024,False
221,2023,2024,True
381,2023,2024,False
1243,2023,2024,True
398,2023,2024,False
401,2023,2024,False
518,2023,2024,False
722,2023,2024,True
639,2023,2024,False
1066,2023,2024,False
649,2023,2024,False
1077,2023,2024,False
202,2023,2024,False
784,2023,2024,False
742,2023,2024,True
527,2023,2024,False
58,2023,2024,False
1139,2023,2024,False
55,2023,2024,True
1114,2023,2024,False
325,2023,2024,False
422,2023,2024,False
965,2023,2024,False
1177,2023,2024,False
454,2023,2024,False
542,2023,2024,False
618,2023,2024,False
738,2023,2024,False
668,2023,2024,True
1111,2023,2024,False
712,2023,2024,False
91,2023,2024,False
241,2023,2024,False
38,2023,2024,False
1000,2023,2024,False
451,2023,2024,True
356,2023,2024,False
1228,2023,2024,False
911,2023,2024,False
597,2023,2024,False
1102,2023,2024,False
604,2023,2024,False
497,2023,2024,False
173,2023,2024,False
688,2023,2024,False
884,2023,2024,False
1117,2023,2024,False
1125,2023,2024,True
693,2023,2024,False
667,2023,2024,False
1142,2023,2024,False
666,2023,2024,False
1151,2023,2024,False
192,2023,2024,False
46,2023,2024,True
595,2023,2024,True
886,2023,2024,False
972,2023,2024,False
240,2023,2024,True
556,2023,2024,False
1247,2023,2024,True
283,2023,2024,False
985,2023,2024,False
736,2023,2024,True
428,2023,2024,False
871,2023,2024,False
962,2023,2024,True
1119,2023,2024,False
792,2023,2024,False
1242,2023,2024,False
392,2023,2024,False
957,2023,2024,True
948,2023,2024,True
254,2023,2024,True
1079,2023,2024,False
490,2023,2024,False
1160,2023,2024,False
433,2023,2024,False
307,2023,2024,True
1225,2023,2024,False
1239,2023,2024,False
1264,2023,2024,False
181,2023,2024,False
563,2023,2024,False
810,2023,2024,False
1009,2023,2024,False
109,2023,2024,True
998,2023,2024,True
573,2023,2024,False
1030,2023,2024,False
902,2023,2024,True
1072,2023,2024,False
1162,2023,2024,False
815,2023,2024,True
967,2023,2024,False
29,2023,2024,False
1110,2023,2024,True
539,2023,2024,False
1040,2023,2024,False
506,2023,2024,True
1149,2023,2024,False
459,2023,2024,False
626,2023,2024,False
754,2023,2024,False
983,2023,2024,True
504,2023,2024,True
1208,2023,2024,True
872,2023,2024,True
992,2023,2024,True
465,2023,2024,True
517,2023,2024,False
462,2023,2024,True
1272,2023,2024,False
926,2023,2024,False
658,2023,2024,False
963,2023,2024,False
540,2023,2024,True
167,2023,2024,False
706,2023,2024,False
315,2023,2024,False
1109,2023,2024,True
868,2023,2024,False
1159,2023,2024,True
1200,2023,2024,False
265,2023,2024,True
303,2023,2024,False
1165,2023,2024,False
412,2023,2024,False
93,2023,2024,False
227,2023,2024,False
316,2023,2024,False
918,2023,2024,False
833,2023,2024,False
995,2023,2024,False
1191,2023,2024,True
99,2023,2024,True
350,2023,2024,True
391,2023,2024,True
343,2023,2024,True
705,2023,2024,False
223,2023,2024,True
277,2023,2024,False
853,2023,2024,False
923,2023,2024,False
912,2023,2024,False
1060,2023,2024,False
336,2023,2024,False
326,2023,2024,False
1097,2023,2024,False
352,2023,2024,False
899,2023,2024,False
155,2023,2024,False
580,2023,2024,False
735,2023,2024,False
251,2023,2024,False
1190,2023,2024,True
714,2023,2024,False
178,2023,2024,False
952,2023,2024,False
262,2023,2024,False
953,2023,2024,False
280,2023,2024,False
175,2023,2024,False
116,2023,2024,False
1223,2023,2024,True
646,2023,2024,False
145,2023,2024,True
472,2023,2024,False
508,2023,2024,False
1132,2023,2024,True
249,2023,2024,False
616,2023,2024,False
846,2023,2024,True
964,2023,2024,False
584,2023,2024,False
1057,2023,2024,False
976,2023,2024,True
321,2023,2024,False
877,2023,2024,True
1126,2023,2024,True
204,2023,2024,False
607,2023,2024,False
788,2023,2024,False
1092,2023,2024,True
721,2023,2024,False
820,2023,2024,False
463,2023,2024,True
1194,2023,2024,True
480,2023,2024,False
581,2023,2024,False
1198,2023,2024,False
19,2023,2024,False
414,2023,2024,False
234,2023,2024,True
665,2023,2024,False
730,2023,2024,False
1104,2023,2024,True
1170,2023,2024,False
1084,2023,2024,False
165,2023,2024,False
831,2023,2024,False
920,2023,2024,False
1081,2023,2024,False
797,2023,2024,False
915,2023,2024,True
186,2023,2024,False
434,2023,2024,False
1004,2023,2024,False
471,2023,2024,False
23,2023,2024,False
442,2023,2024,False
1007,2023,2024,True
1039,2023,2024,False
152,2023,2024,False
308,2023,2024,False
592,2023,2024,False
1020,2023,2024,False
1178,2023,2024,False
1018,2023,2024,False
49,2023,2024,False
591,2023,2024,False
387,2023,2024,False
753,2023,2024,False
776,2023,2024,False
1206,2023,2024,True
801,2023,2024,False
851,2023,2024,False
244,2023,2024,False
279,2023,2024,False
1147,2023,2024,False
1212,2023,2024,True
1237,2023,2024,False
956,2023,2024,False
43,2023,2024,True
817,2023,2024,True
757,2023,2024,False
883,2023,2024,True
104,2023,2024,True
1001,2023,2024,False
1056,2023,2024,False
1234,2023,2024,False
44,2023,2024,True
